id;category;date;label;value;user_id
4270;Descanso;"2025-06-28 00:00:00.000000";"¿Has dormido suficiente?";4;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4271;Descanso;"2025-06-28 00:00:00.000000";"Nivel de energía al despertar.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4272;Comida;"2025-06-28 00:00:00.000000";"Calidad de tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4273;Comida;"2025-06-28 00:00:00.000000";"Satisfacción con tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4274;Estrés;"2025-06-28 00:00:00.000000";"Cantidad de estrés diario.";0;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4275;Estrés;"2025-06-28 00:00:00.000000";"Habilidad para gestionar el estrés.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4276;Descanso;"2025-06-28 00:00:00.000000";"¿Has dormido suficiente?";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4277;Descanso;"2025-06-28 00:00:00.000000";"Nivel de energía al despertar.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4278;Comida;"2025-06-28 00:00:00.000000";"Calidad de tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4279;Comida;"2025-06-28 00:00:00.000000";"Satisfacción con tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4280;Estrés;"2025-06-28 00:00:00.000000";"Cantidad de estrés diario.";1;c64d0195-a021-4e97-9a2d-e53cee9ec721
4281;Estrés;"2025-06-28 00:00:00.000000";"Habilidad para gestionar el estrés.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4282;Descanso;"2025-06-28 00:00:00.000000";"¿Has dormido suficiente?";3;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4283;Descanso;"2025-06-28 00:00:00.000000";"Nivel de energía al despertar.";3;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4284;Comida;"2025-06-28 00:00:00.000000";"Calidad de tu alimentación.";3;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4285;Comida;"2025-06-28 00:00:00.000000";"Satisfacción con tu alimentación.";3;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4286;Estrés;"2025-06-28 00:00:00.000000";"Cantidad de estrés diario.";3;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4287;Estrés;"2025-06-28 00:00:00.000000";"Habilidad para gestionar el estrés.";3;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4288;Descanso;"2025-06-27 00:00:00.000000";"¿Has dormido suficiente?";5;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4289;Descanso;"2025-06-27 00:00:00.000000";"Nivel de energía al despertar.";5;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4290;Comida;"2025-06-27 00:00:00.000000";"Calidad de tu alimentación.";4;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4291;Comida;"2025-06-27 00:00:00.000000";"Satisfacción con tu alimentación.";5;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4292;Estrés;"2025-06-27 00:00:00.000000";"Cantidad de estrés diario.";1;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4293;Estrés;"2025-06-27 00:00:00.000000";"Habilidad para gestionar el estrés.";1;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4294;Descanso;"2025-06-29 00:00:00.000000";"¿Has dormido suficiente?";4;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4295;Descanso;"2025-06-29 00:00:00.000000";"Nivel de energía al despertar.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4296;Comida;"2025-06-29 00:00:00.000000";"Calidad de tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4297;Comida;"2025-06-29 00:00:00.000000";"Satisfacción con tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4298;Estrés;"2025-06-29 00:00:00.000000";"Cantidad de estrés diario.";0;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4299;Estrés;"2025-06-29 00:00:00.000000";"Habilidad para gestionar el estrés.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4300;Descanso;"2025-06-29 00:00:00.000000";"¿Has dormido suficiente?";5;b1e1c9ac-f1f0-4f05-9118-ae7084aea286
4301;Descanso;"2025-06-29 00:00:00.000000";"Nivel de energía al despertar.";5;b1e1c9ac-f1f0-4f05-9118-ae7084aea286
4302;Comida;"2025-06-29 00:00:00.000000";"Calidad de tu alimentación.";5;b1e1c9ac-f1f0-4f05-9118-ae7084aea286
4303;Comida;"2025-06-29 00:00:00.000000";"Satisfacción con tu alimentación.";5;b1e1c9ac-f1f0-4f05-9118-ae7084aea286
4304;Estrés;"2025-06-29 00:00:00.000000";"Cantidad de estrés diario.";2;b1e1c9ac-f1f0-4f05-9118-ae7084aea286
4305;Estrés;"2025-06-29 00:00:00.000000";"Habilidad para gestionar el estrés.";3;b1e1c9ac-f1f0-4f05-9118-ae7084aea286
4306;Descanso;"2025-06-30 00:00:00.000000";"¿Has dormido suficiente?";3;cb9abd1c-64e7-4e1b-85ce-c9d29cad4815
4307;Descanso;"2025-06-30 00:00:00.000000";"Nivel de energía al despertar.";3;cb9abd1c-64e7-4e1b-85ce-c9d29cad4815
4308;Comida;"2025-06-30 00:00:00.000000";"Calidad de tu alimentación.";3;cb9abd1c-64e7-4e1b-85ce-c9d29cad4815
4309;Comida;"2025-06-30 00:00:00.000000";"Satisfacción con tu alimentación.";3;cb9abd1c-64e7-4e1b-85ce-c9d29cad4815
4310;Estrés;"2025-06-30 00:00:00.000000";"Cantidad de estrés diario.";2;cb9abd1c-64e7-4e1b-85ce-c9d29cad4815
4311;Estrés;"2025-06-30 00:00:00.000000";"Habilidad para gestionar el estrés.";3;cb9abd1c-64e7-4e1b-85ce-c9d29cad4815
4312;Descanso;"2025-06-29 00:00:00.000000";"¿Has dormido suficiente?";3;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4313;Descanso;"2025-06-29 00:00:00.000000";"Nivel de energía al despertar.";2;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4314;Comida;"2025-06-29 00:00:00.000000";"Calidad de tu alimentación.";4;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4315;Comida;"2025-06-29 00:00:00.000000";"Satisfacción con tu alimentación.";3;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4316;Estrés;"2025-06-29 00:00:00.000000";"Cantidad de estrés diario.";3;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4317;Estrés;"2025-06-29 00:00:00.000000";"Habilidad para gestionar el estrés.";3;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4318;Otro;"2025-06-29 00:00:00.000000";"Realización Sesión de Meditacion";0;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4319;Otro;"2025-06-29 00:00:00.000000";"Realización de sesión de fuerza";0;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4320;Otro;"2025-06-29 00:00:00.000000";"Realización de sesión de cardio";0;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4321;Descanso;"2025-06-29 00:00:00.000000";"¿Has dormido suficiente?";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4322;Descanso;"2025-06-29 00:00:00.000000";"Nivel de energía al despertar.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4323;Comida;"2025-06-29 00:00:00.000000";"Calidad de tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4324;Comida;"2025-06-29 00:00:00.000000";"Satisfacción con tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4325;Estrés;"2025-06-29 00:00:00.000000";"Cantidad de estrés diario.";1;c64d0195-a021-4e97-9a2d-e53cee9ec721
4326;Estrés;"2025-06-29 00:00:00.000000";"Habilidad para gestionar el estrés.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4327;Descanso;"2025-06-30 00:00:00.000000";"¿Has dormido suficiente?";2;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4328;Descanso;"2025-06-30 00:00:00.000000";"Nivel de energía al despertar.";3;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4329;Comida;"2025-06-30 00:00:00.000000";"Calidad de tu alimentación.";3;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4330;Comida;"2025-06-30 00:00:00.000000";"Satisfacción con tu alimentación.";4;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4331;Estrés;"2025-06-30 00:00:00.000000";"Cantidad de estrés diario.";4;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4332;Estrés;"2025-06-30 00:00:00.000000";"Habilidad para gestionar el estrés.";3;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4333;Otro;"2025-06-30 00:00:00.000000";Cardio;0;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4334;Otro;"2025-06-30 00:00:00.000000";Fuerza;0;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4335;Otro;"2025-06-30 00:00:00.000000";"meditación ";0;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4336;Descanso;"2025-06-30 00:00:00.000000";"¿Has dormido suficiente?";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4337;Descanso;"2025-06-30 00:00:00.000000";"Nivel de energía al despertar.";4;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4338;Comida;"2025-06-30 00:00:00.000000";"Calidad de tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4339;Comida;"2025-06-30 00:00:00.000000";"Satisfacción con tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4340;Estrés;"2025-06-30 00:00:00.000000";"Cantidad de estrés diario.";0;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4341;Estrés;"2025-06-30 00:00:00.000000";"Habilidad para gestionar el estrés.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4342;Descanso;"2025-06-30 00:00:00.000000";"¿Has dormido suficiente?";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4343;Descanso;"2025-06-30 00:00:00.000000";"Nivel de energía al despertar.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4344;Comida;"2025-06-30 00:00:00.000000";"Calidad de tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4345;Comida;"2025-06-30 00:00:00.000000";"Satisfacción con tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4346;Estrés;"2025-06-30 00:00:00.000000";"Cantidad de estrés diario.";1;c64d0195-a021-4e97-9a2d-e53cee9ec721
4347;Estrés;"2025-06-30 00:00:00.000000";"Habilidad para gestionar el estrés.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4348;Descanso;"2025-06-30 00:00:00.000000";"¿Has dormido suficiente?";4;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4349;Descanso;"2025-06-30 00:00:00.000000";"Nivel de energía al despertar.";4;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4350;Comida;"2025-06-30 00:00:00.000000";"Calidad de tu alimentación.";5;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4351;Comida;"2025-06-30 00:00:00.000000";"Satisfacción con tu alimentación.";5;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4352;Estrés;"2025-06-30 00:00:00.000000";"Cantidad de estrés diario.";1;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4353;Estrés;"2025-06-30 00:00:00.000000";"Habilidad para gestionar el estrés.";1;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4354;Descanso;"2025-07-01 00:00:00.000000";"¿Has dormido suficiente?";3;9339b2e3-f61e-4266-b8a0-45e39423b2c7
4355;Descanso;"2025-07-01 00:00:00.000000";"Nivel de energía al despertar.";1;9339b2e3-f61e-4266-b8a0-45e39423b2c7
4356;Comida;"2025-07-01 00:00:00.000000";"Calidad de tu alimentación.";4;9339b2e3-f61e-4266-b8a0-45e39423b2c7
4357;Comida;"2025-07-01 00:00:00.000000";"Satisfacción con tu alimentación.";3;9339b2e3-f61e-4266-b8a0-45e39423b2c7
4358;Estrés;"2025-07-01 00:00:00.000000";"Cantidad de estrés diario.";3;9339b2e3-f61e-4266-b8a0-45e39423b2c7
4359;Estrés;"2025-07-01 00:00:00.000000";"Habilidad para gestionar el estrés.";2;9339b2e3-f61e-4266-b8a0-45e39423b2c7
4360;Descanso;"2025-07-01 00:00:00.000000";"¿Has dormido suficiente?";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4361;Descanso;"2025-07-01 00:00:00.000000";"Nivel de energía al despertar.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4362;Comida;"2025-07-01 00:00:00.000000";"Calidad de tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4363;Comida;"2025-07-01 00:00:00.000000";"Satisfacción con tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4364;Estrés;"2025-07-01 00:00:00.000000";"Cantidad de estrés diario.";1;c64d0195-a021-4e97-9a2d-e53cee9ec721
4365;Estrés;"2025-07-01 00:00:00.000000";"Habilidad para gestionar el estrés.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4366;Descanso;"2025-07-01 00:00:00.000000";"¿Has dormido suficiente?";4;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4367;Descanso;"2025-07-01 00:00:00.000000";"Nivel de energía al despertar.";4;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4368;Comida;"2025-07-01 00:00:00.000000";"Calidad de tu alimentación.";5;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4369;Comida;"2025-07-01 00:00:00.000000";"Satisfacción con tu alimentación.";4;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4370;Estrés;"2025-07-01 00:00:00.000000";"Cantidad de estrés diario.";1;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4371;Estrés;"2025-07-01 00:00:00.000000";"Habilidad para gestionar el estrés.";2;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4372;Descanso;"2025-07-02 00:00:00.000000";"¿Has dormido suficiente?";0;61e8be7a-a240-4400-bbb6-b5c2842122c0
4373;Descanso;"2025-07-02 00:00:00.000000";"Nivel de energía al despertar.";0;61e8be7a-a240-4400-bbb6-b5c2842122c0
4374;Comida;"2025-07-02 00:00:00.000000";"Calidad de tu alimentación.";0;61e8be7a-a240-4400-bbb6-b5c2842122c0
4375;Comida;"2025-07-02 00:00:00.000000";"Satisfacción con tu alimentación.";0;61e8be7a-a240-4400-bbb6-b5c2842122c0
4376;Estrés;"2025-07-02 00:00:00.000000";"Cantidad de estrés diario.";0;61e8be7a-a240-4400-bbb6-b5c2842122c0
4377;Estrés;"2025-07-02 00:00:00.000000";"Habilidad para gestionar el estrés.";0;61e8be7a-a240-4400-bbb6-b5c2842122c0
4378;Descanso;"2025-07-01 00:00:00.000000";"¿Has dormido suficiente?";5;22af027b-0f3c-436a-9528-cf5dc8b857de
4379;Descanso;"2025-07-01 00:00:00.000000";"Nivel de energía al despertar.";5;22af027b-0f3c-436a-9528-cf5dc8b857de
4380;Comida;"2025-07-01 00:00:00.000000";"Calidad de tu alimentación.";5;22af027b-0f3c-436a-9528-cf5dc8b857de
4381;Comida;"2025-07-01 00:00:00.000000";"Satisfacción con tu alimentación.";5;22af027b-0f3c-436a-9528-cf5dc8b857de
4382;Estrés;"2025-07-01 00:00:00.000000";"Cantidad de estrés diario.";0;22af027b-0f3c-436a-9528-cf5dc8b857de
4383;Estrés;"2025-07-01 00:00:00.000000";"Habilidad para gestionar el estrés.";5;22af027b-0f3c-436a-9528-cf5dc8b857de
4384;Descanso;"2025-07-02 00:00:00.000000";"¿Has dormido suficiente?";3;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4385;Descanso;"2025-07-02 00:00:00.000000";"Nivel de energía al despertar.";4;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4386;Comida;"2025-07-02 00:00:00.000000";"Calidad de tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4387;Comida;"2025-07-02 00:00:00.000000";"Satisfacción con tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4388;Estrés;"2025-07-02 00:00:00.000000";"Cantidad de estrés diario.";0;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4389;Estrés;"2025-07-02 00:00:00.000000";"Habilidad para gestionar el estrés.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4390;Descanso;"2025-07-02 00:00:00.000000";"¿Has dormido suficiente?";4;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4391;Descanso;"2025-07-02 00:00:00.000000";"Nivel de energía al despertar.";4;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4392;Comida;"2025-07-02 00:00:00.000000";"Calidad de tu alimentación.";4;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4393;Comida;"2025-07-02 00:00:00.000000";"Satisfacción con tu alimentación.";4;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4394;Estrés;"2025-07-02 00:00:00.000000";"Cantidad de estrés diario.";2;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4395;Estrés;"2025-07-02 00:00:00.000000";"Habilidad para gestionar el estrés.";4;5091f3ca-fbc4-4bb5-a0c5-9088e04b1821
4396;Descanso;"2025-07-02 00:00:00.000000";"¿Has dormido suficiente?";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4397;Descanso;"2025-07-02 00:00:00.000000";"Nivel de energía al despertar.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4398;Comida;"2025-07-02 00:00:00.000000";"Calidad de tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4399;Comida;"2025-07-02 00:00:00.000000";"Satisfacción con tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4400;Estrés;"2025-07-02 00:00:00.000000";"Cantidad de estrés diario.";1;c64d0195-a021-4e97-9a2d-e53cee9ec721
4401;Estrés;"2025-07-02 00:00:00.000000";"Habilidad para gestionar el estrés.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4402;Descanso;"2025-07-02 00:00:00.000000";"¿Has dormido suficiente?";5;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4403;Descanso;"2025-07-02 00:00:00.000000";"Nivel de energía al despertar.";5;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4404;Comida;"2025-07-02 00:00:00.000000";"Calidad de tu alimentación.";5;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4405;Comida;"2025-07-02 00:00:00.000000";"Satisfacción con tu alimentación.";4;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4406;Estrés;"2025-07-02 00:00:00.000000";"Cantidad de estrés diario.";2;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4407;Estrés;"2025-07-02 00:00:00.000000";"Habilidad para gestionar el estrés.";2;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4408;Descanso;"2025-07-03 00:00:00.000000";"¿Has dormido suficiente?";4;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4409;Descanso;"2025-07-03 00:00:00.000000";"Nivel de energía al despertar.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4410;Comida;"2025-07-03 00:00:00.000000";"Calidad de tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4411;Comida;"2025-07-03 00:00:00.000000";"Satisfacción con tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4412;Estrés;"2025-07-03 00:00:00.000000";"Cantidad de estrés diario.";0;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4413;Estrés;"2025-07-03 00:00:00.000000";"Habilidad para gestionar el estrés.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
4414;Descanso;"2025-07-03 00:00:00.000000";"¿Has dormido suficiente?";2;9339b2e3-f61e-4266-b8a0-45e39423b2c7
4415;Descanso;"2025-07-03 00:00:00.000000";"Nivel de energía al despertar.";2;9339b2e3-f61e-4266-b8a0-45e39423b2c7
4416;Comida;"2025-07-03 00:00:00.000000";"Calidad de tu alimentación.";3;9339b2e3-f61e-4266-b8a0-45e39423b2c7
4417;Comida;"2025-07-03 00:00:00.000000";"Satisfacción con tu alimentación.";3;9339b2e3-f61e-4266-b8a0-45e39423b2c7
4418;Estrés;"2025-07-03 00:00:00.000000";"Cantidad de estrés diario.";2;9339b2e3-f61e-4266-b8a0-45e39423b2c7
4419;Estrés;"2025-07-03 00:00:00.000000";"Habilidad para gestionar el estrés.";2;9339b2e3-f61e-4266-b8a0-45e39423b2c7
4420;Descanso;"2025-07-03 00:00:00.000000";"¿Has dormido suficiente?";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4421;Descanso;"2025-07-03 00:00:00.000000";"Nivel de energía al despertar.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4422;Comida;"2025-07-03 00:00:00.000000";"Calidad de tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4423;Comida;"2025-07-03 00:00:00.000000";"Satisfacción con tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4424;Estrés;"2025-07-03 00:00:00.000000";"Cantidad de estrés diario.";1;c64d0195-a021-4e97-9a2d-e53cee9ec721
4425;Estrés;"2025-07-03 00:00:00.000000";"Habilidad para gestionar el estrés.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4426;Descanso;"2025-07-02 00:00:00.000000";"¿Has dormido suficiente?";3;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4427;Descanso;"2025-07-02 00:00:00.000000";"Nivel de energía al despertar.";3;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4428;Comida;"2025-07-02 00:00:00.000000";"Calidad de tu alimentación.";4;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4429;Comida;"2025-07-02 00:00:00.000000";"Satisfacción con tu alimentación.";4;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4430;Estrés;"2025-07-02 00:00:00.000000";"Cantidad de estrés diario.";3;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4431;Estrés;"2025-07-02 00:00:00.000000";"Habilidad para gestionar el estrés.";3;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4432;Descanso;"2025-07-04 00:00:00.000000";"¿Has dormido suficiente?";4;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4433;Descanso;"2025-07-04 00:00:00.000000";"Nivel de energía al despertar.";3;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4434;Comida;"2025-07-04 00:00:00.000000";"Calidad de tu alimentación.";4;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4435;Comida;"2025-07-04 00:00:00.000000";"Satisfacción con tu alimentación.";4;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4436;Estrés;"2025-07-04 00:00:00.000000";"Cantidad de estrés diario.";4;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4437;Estrés;"2025-07-04 00:00:00.000000";"Habilidad para gestionar el estrés.";3;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4438;Descanso;"2025-07-04 00:00:00.000000";"¿Has dormido suficiente?";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4439;Descanso;"2025-07-04 00:00:00.000000";"Nivel de energía al despertar.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4440;Comida;"2025-07-04 00:00:00.000000";"Calidad de tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4441;Comida;"2025-07-04 00:00:00.000000";"Satisfacción con tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4442;Estrés;"2025-07-04 00:00:00.000000";"Cantidad de estrés diario.";1;c64d0195-a021-4e97-9a2d-e53cee9ec721
4443;Estrés;"2025-07-04 00:00:00.000000";"Habilidad para gestionar el estrés.";4;c64d0195-a021-4e97-9a2d-e53cee9ec721
4450;Descanso;"2025-07-03 00:00:00.000000";"¿Has dormido suficiente?";4;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4451;Descanso;"2025-07-03 00:00:00.000000";"Nivel de energía al despertar.";4;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4452;Comida;"2025-07-03 00:00:00.000000";"Calidad de tu alimentación.";4;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4453;Comida;"2025-07-03 00:00:00.000000";"Satisfacción con tu alimentación.";4;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4454;Estrés;"2025-07-03 00:00:00.000000";"Cantidad de estrés diario.";1;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4455;Estrés;"2025-07-03 00:00:00.000000";"Habilidad para gestionar el estrés.";1;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4456;Descanso;"2025-07-04 00:00:00.000000";"¿Has dormido suficiente?";4;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4457;Descanso;"2025-07-04 00:00:00.000000";"Nivel de energía al despertar.";3;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4458;Comida;"2025-07-04 00:00:00.000000";"Calidad de tu alimentación.";4;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4459;Comida;"2025-07-04 00:00:00.000000";"Satisfacción con tu alimentación.";5;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4460;Estrés;"2025-07-04 00:00:00.000000";"Cantidad de estrés diario.";1;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4461;Estrés;"2025-07-04 00:00:00.000000";"Habilidad para gestionar el estrés.";1;fcff12a5-cd3b-47ac-87ff-7069e7ebd9a5
4462;Descanso;"2025-07-05 00:00:00.000000";"¿Has dormido suficiente?";3;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4463;Descanso;"2025-07-05 00:00:00.000000";"Nivel de energía al despertar.";3;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4464;Comida;"2025-07-05 00:00:00.000000";"Calidad de tu alimentación.";4;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4465;Comida;"2025-07-05 00:00:00.000000";"Satisfacción con tu alimentación.";4;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4466;Estrés;"2025-07-05 00:00:00.000000";"Cantidad de estrés diario.";3;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4467;Estrés;"2025-07-05 00:00:00.000000";"Habilidad para gestionar el estrés.";3;d25540e3-9688-4dc3-a2a2-e96a5aeb2c3f
4468;Descanso;"2025-07-05 00:00:00.000000";"¿Has dormido suficiente?";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4469;Descanso;"2025-07-05 00:00:00.000000";"Nivel de energía al despertar.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4470;Comida;"2025-07-05 00:00:00.000000";"Calidad de tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
4471;Comida;"2025-07-05 00:00:00.000000";"Satisfacción con tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
