message_id,category,template_text,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY4_V1,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY4_V1,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY4_V2,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY4_V2,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY4_V3,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY4_V3,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY4_V4,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY4_V4,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY4_V5,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY4_V5,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY4_V6,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY4_V6,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY4_V7,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY4_V7,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY4_V8,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY4_V8,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY4_V9,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY4_V9,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY4_V10,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY4_V10,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY5_V1,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY5_V1,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY5_V2,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY5_V2,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY5_V3,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY5_V3,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY5_V4,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY5_V4,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY5_V5,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY5_V5,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY5_V6,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY5_V6,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY5_V7,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY5_V7,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY5_V8,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY5_V8,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY5_V9,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY5_V9,,,,,,
ACT_DAILY_COMPARATIVE_UPPER_SEVERITY5_V10,actividad,mensaje ACT_DAILY_COMPARATIVE_UPPER_SEVERITY5_V10,,,,,,
